"source","target","weight"
79063,"python",57
79063,"qmake",4
79063,"racket",4
79063,"ruby",4
79063,"rust",4
79063,"scala",4
79063,"shell",57
79063,"smarty",48
79063,"urweb",2
79063,"viml",44
79063,"volt",4
79240,"python",4
79743,"c",6
79743,"c++",1
79743,"css",2
79743,"html",3
79743,"javascript",4
79743,"m4",2
79743,"makefile",6
79743,"php",8
79743,"shell",12
79743,"typescript",2
79778,"ampl",18
79778,"applescript",10
79778,"assembly",4
79778,"batchfile",28
79778,"c",33
79778,"c++",27
79778,"cmake",12
79778,"coffeescript",24
79778,"css",79
79778,"digital command language",4
79778,"ec",4
79778,"go",2
79778,"groff",8
79778,"groovy",9
79778,"html",87
79778,"java",55
79778,"javascript",56
79778,"lex",4
79778,"makefile",36
79778,"objective-c",12
79778,"perl",8
79778,"php",4
79778,"powershell",6
79778,"protocol buffer",9
79778,"python",84
79778,"ruby",2
79778,"scala",8
79778,"shell",73
79778,"sqlpl",8
79778,"typescript",10
79778,"xs",4
79778,"xslt",10
79778,"yacc",4
80395,"css",17
80395,"cucumber",9
80395,"html",17
80395,"javascript",20
80395,"puppet",3
80395,"python",11
80395,"ruby",12
80395,"shell",3
80412,"c",2
80412,"emacs lisp",2
80412,"haskell",2
80412,"makefile",2
80412,"shell",2
80412,"viml",5
80662,"css",15
80662,"html",15
80662,"javascript",2
80662,"makefile",10
80662,"python",22
80662,"ruby",15
81116,"apacheconf",6
81116,"assembly",27
81116,"awk",27
81116,"batchfile",6
81116,"c",137
81116,"c++",135
81116,"css",12
81116,"erlang",6
81116,"gcc machine description",2
81116,"go",4
81116,"groff",15
81116,"haskell",12
81116,"hlsl",34
81116,"html",12
81116,"javascript",18
81116,"lua",108
81116,"m4",9
81116,"makefile",132
81116,"objective-c",102
81116,"pawn",34
81116,"perl",137
81116,"php",68
81116,"powershell",2
81116,"python",135
81116,"qmake",68
81116,"qml",68
81116,"ruby",108
81116,"shell",143
81116,"tex",8
81116,"viml",13
81423,"actionscript",8
81423,"apacheconf",30
81423,"batchfile",22
81423,"c",22
81423,"c#",4
81423,"c++",22
81423,"coffeescript",58
81423,"css",36039
81423,"cucumber",24
81423,"emacs lisp",18
81423,"erlang",4
81423,"gap",6
81423,"groff",6
81423,"handlebars",4
81423,"html",35558
81423,"java",12
81423,"javascript",31929
81423,"makefile",60
81423,"mako",6
81423,"nginx",2
81423,"nsis",6
81423,"objective-c",4
81423,"objective-c++",4
81423,"php",68
81423,"powershell",31136
81423,"python",31215
81423,"ruby",172
81423,"shell",31332
81423,"sqlpl",2
81423,"tex",6
81423,"viml",6
81423,"xslt",6
81579,"assembly",2
81579,"batchfile",1
81579,"c",16
81579,"c++",16
81579,"java",9
81579,"makefile",1
81579,"perl",2
81579,"python",6
81579,"racket",2
81579,"ruby",14
81579,"shell",15
81601,"assembly",4
81601,"batchfile",35
81601,"c",13
81601,"c++",13
81601,"coffeescript",26
81601,"css",51
81601,"gnuplot",3
81601,"go",7
81601,"groff",10
81601,"html",100
81601,"javascript",138
81601,"makefile",185
81601,"mako",4
81601,"powershell",21
81601,"python",168
81601,"raml",2
81601,"ruby",8
81601,"shell",48
81601,"tcl",21
81601,"tex",4
81601,"typescript",2
81713,"css",14
81713,"html",14
81713,"javascript",14
81713,"xslt",14
81997,"c",6
81997,"objective-c",6
82395,"api blueprint",1
82395,"c",67
82395,"coffeescript",61
82395,"css",3563
82395,"html",3252
82395,"javascript",3339
82395,"makefile",82
82395,"nginx",1997
82395,"powershell",2
82395,"python",6
82395,"ruby",2401
82395,"shell",439
82395,"viml",19
83456,"css",3
83456,"html",3
83456,"python",3
83456,"shell",3
83715,"awk",4
83715,"batchfile",20
83715,"c",488
83715,"c#",50
83715,"c++",491
83715,"coffeescript",50
83715,"common lisp",52
83715,"css",94
83715,"d",50
83715,"elixir",50
83715,"erlang",50
83715,"gcc machine description",11
83715,"go",62
83715,"groff",418
83715,"haskell",50
83715,"html",498
83715,"java",54
83715,"javascript",541
83715,"julia",50
83715,"livescript",3
83715,"lua",58
83715,"makefile",536
83715,"nimrod",50
83715,"nsis",12
83715,"objective-c",426
83715,"objective-c++",6
83715,"ocaml",50
83715,"pascal",50
83715,"perl",66
83715,"php",50
83715,"python",564
83715,"qmake",20
83715,"qml",18
83715,"r",50
83715,"racket",50
83715,"ruby",472
83715,"rust",50
83715,"scala",50
83715,"scheme",50
83715,"shell",571
83715,"tcl",50
83715,"tex",12
83715,"vala",50
83715,"viml",418
83969,"actionscript",2
83969,"apacheconf",24
83969,"batchfile",81
83969,"c",104
83969,"c#",6
83969,"c++",76
83969,"clojure",7
83969,"cmake",6
83969,"coffeescript",68
83969,"css",888
83969,"cucumber",3
83969,"d",18
83969,"dart",3
83969,"dtrace",18
83969,"emacs lisp",32
83969,"go",2
83969,"groff",19
83969,"groovy",3
83969,"handlebars",16
83969,"html",1221
83969,"java",28
83969,"javascript",2063
83969,"makefile",910
83969,"nginx",3
83969,"nsis",6
83969,"objective-c",18
83969,"objective-c++",6
83969,"ocaml",28
83969,"perl",5
83969,"php",25
83969,"pov-ray sdl",12
83969,"powershell",3
83969,"protocol buffer",4
83969,"python",214
83969,"r",18
83969,"ruby",48
83969,"scala",8
83969,"shell",1094
83969,"smarty",1
83969,"standard ml",28
83969,"typescript",31
83969,"visual basic",6
85282,"apacheconf",45
85282,"c#",466
85282,"coffeescript",4
85282,"css",72
85282,"html",55
85282,"java",10
85282,"javascript",31
85282,"php",72
85282,"python",5
85282,"shell",466
85663,"apacheconf",48
85663,"batchfile",26
85663,"c",8
85663,"c++",8
85663,"cmake",6
85663,"coffeescript",4
85663,"css",145
85663,"emacs lisp",12
85663,"gcc machine description",24
85663,"go",4
85663,"groff",23
85663,"html",143
85663,"javascript",19
85663,"jupyter notebook",4
85663,"makefile",80
85663,"objective-c",2
85663,"openedge abl",2
85663,"perl",14
85663,"php",54
85663,"powershell",12
85663,"python",169
85663,"ragel in ruby host",2
85663,"ruby",14
85663,"shell",113
85663,"viml",7
86608,"antlr",118
86608,"awk",118
86608,"c",118
86608,"c++",118
86608,"css",118
86608,"html",118
86608,"javascript",118
86608,"lex",118
86608,"makefile",118
86608,"pascal",118
86608,"php",118
86608,"puppet",118
86608,"python",119
86608,"rust",135
86608,"shell",118
86608,"tex",59
86608,"yacc",118
86833,"assembly",10
86833,"awk",48
86833,"batchfile",8
86833,"c",168
86833,"c#",144
86833,"c++",174
86833,"cmake",144
86833,"css",150
86833,"emacs lisp",144
86833,"erlang",48
86833,"glsl",8
86833,"go",108
86833,"groff",144
86833,"groovy",2
86833,"html",10
86833,"idl",2
86833,"java",156
86833,"javascript",160
86833,"lua",8
86833,"m4",50
86833,"makefile",168
86833,"matlab",10
86833,"nix",150
86833,"objective-c",16
86833,"perl",158
86833,"perl6",6
86833,"php",2
86833,"plpgsql",6
86833,"plsql",2
86833,"prolog",2
86833,"python",156
86833,"qmake",8
86833,"qml",8
86833,"r",144
86833,"ruby",144
86833,"scheme",152
86833,"shell",166
86833,"sqlpl",6
86833,"tex",2
86833,"typescript",2
86833,"viml",96
86833,"xslt",150
87001,"php",6
88337,"batchfile",3
88337,"c",6
88337,"c++",6
88337,"css",252
88337,"emacs lisp",7
88337,"gcc machine description",2
88337,"html",57
88337,"javascript",231
88337,"makefile",43
88337,"plpgsql",4
88337,"powershell",9
88337,"python",775
88337,"r",3
88337,"ruby",3
88337,"scala",2
88337,"shell",246
88337,"sqlpl",4
88337,"tex",2
88337,"viml",3
88337,"xslt",164
88430,"c",8
88430,"go",66
88430,"html",22
88430,"makefile",7
88430,"perl",22
88430,"protocol buffer",4
88430,"shell",64
89420,"batchfile",33
89420,"c",12
89420,"c#",12
89420,"css",2
89420,"elixir",2
89420,"go",14
89420,"haskell",45
89420,"html",35
89420,"java",12
89420,"javascript",14
89420,"makefile",33
89420,"php",14
89420,"python",41
89420,"shell",2
89420,"swift",12
89616,"apacheconf",2
89616,"c",3
89616,"css",93
89616,"hack",3
89616,"html",109
89616,"javascript",87
89616,"livescript",2
89616,"m4",1
89616,"makefile",21
89616,"perl",12
89616,"php",180
89616,"python",21
89616,"ruby",64
89616,"shell",16
89616,"smarty",2
89616,"typescript",2
89643,"coffeescript",12
89643,"css",36
89643,"groff",6
89643,"html",54
89643,"javascript",161
89643,"makefile",29
89643,"php",6
89643,"shell",17
89643,"supercollider",51
90761,"c",3
90761,"c++",486
90761,"css",3
90761,"javascript",489
90761,"perl",3
90761,"python",492
90761,"shell",486
90928,"arduino",6
90928,"assembly",8
90928,"awk",8
90928,"batchfile",8
90928,"c",384
90928,"c++",380
90928,"cmake",8
90928,"css",6
90928,"dtrace",8
90928,"gap",8
90928,"go",3
90928,"groff",14
90928,"html",14
90928,"java",14
90928,"javascript",14
90928,"lex",8
90928,"makefile",384
90928,"nginx",6
90928,"objective-c",11
90928,"pascal",8
90928,"perl",374
90928,"php",8
90928,"plpgsql",8
90928,"plsql",8
90928,"protocol buffer",6
90928,"python",380
90928,"r",8
90928,"ruby",6
90928,"scala",6
90928,"scilab",8
90928,"shell",380
90928,"sourcepawn",374
90928,"sqlpl",8
90928,"visual basic",8
90928,"yacc",8
91225,"haskell",6
91225,"tex",6
91405,"assembly",18
91405,"c",18
91405,"c++",22
91405,"dtrace",18
91405,"groff",18
91405,"java",18
91405,"lex",18
91405,"makefile",18
91405,"objective-c",18
91405,"perl",18
91405,"plpgsql",18
91405,"python",28
91405,"ruby",9
91405,"shell",22
91405,"sqlpl",18
91405,"yacc",18
91835,"javascript",5
92106,"asp",36
92106,"assembly",36
92106,"awk",36
92106,"c",114
92106,"c#",36
92106,"c++",79
92106,"clojure",36
92106,"cmake",9
92106,"coffeescript",43
92106,"common lisp",36
92106,"css",103
92106,"d",36
92106,"dart",36
92106,"eiffel",36
92106,"elixir",36
92106,"emacs lisp",48
92106,"erlang",36
92106,"fortran",36
92106,"frege",36
92106,"go",70
92106,"groff",4
92106,"groovy",36
92106,"haskell",36
92106,"html",33
92106,"idl",6
92106,"io",36
92106,"java",36
92106,"javascript",74
92106,"lua",36
92106,"m",36
92106,"makefile",169
92106,"max",36
92106,"nu",36
92106,"objective-c",36
92106,"objective-c++",36
92106,"ocaml",36
92106,"pascal",36
92106,"perl",36
92106,"php",36
92106,"prolog",48
92106,"python",217
92106,"qmake",35
92106,"qml",18
92106,"r",36
92106,"ruby",36
92106,"rust",36
92106,"scala",36
92106,"scheme",36
92106,"shell",201
92106,"slash",36
92106,"smarty",6
92106,"standard ml",36
92106,"systemverilog",36
92106,"tcl",36
92106,"tex",36
92106,"typescript",36
92106,"vala",34
92106,"viml",36
92106,"xslt",36
92228,"html",6
92228,"python",10
92229,"go",4
92229,"php",56
92229,"python",8
92232,"awk",2
92232,"c",2
92232,"c++",74
92232,"cmake",74
92232,"css",76
92232,"emacs lisp",2
92232,"groff",48
92232,"html",36
92232,"javascript",4
92232,"makefile",4
92232,"python",26
92232,"scala",9
92232,"scheme",24
92232,"shell",127
92232,"tcl",28
92232,"tex",6
92232,"typescript",24
92436,"awk",2
92436,"c",2
92436,"c++",2
92436,"css",36
92436,"html",36
92436,"javascript",4
92436,"perl",38
92436,"perl6",37
92436,"ruby",1
92436,"shell",6
92436,"xs",2
92527,"apacheconf",3
92527,"css",100
92527,"html",5
92527,"java",4
92527,"javascript",103
92527,"php",123
92527,"shell",30
92527,"vue",1
92527,"xslt",2
92571,"batchfile",16
92571,"c",84
92571,"c++",6
92571,"cmake",72
92571,"css",6
92571,"html",16
92571,"makefile",16
92571,"objective-c",12
92571,"shell",100
92571,"typescript",6
92754,"batchfile",2
92754,"c",10
92754,"c++",15
92754,"coffeescript",6
92754,"css",15
92754,"cucumber",6
92754,"e",3
92754,"erlang",4
92754,"html",9
92754,"javascript",24
92754,"logos",4
92754,"makefile",4
92754,"python",4
92754,"qmake",15
92754,"ruby",50
92754,"shell",26
92754,"viml",11
92754,"yacc",9
94363,"ada",3
94363,"agda",3
94363,"asp",9
94363,"assembly",6
94363,"awk",5
94363,"batchfile",104
94363,"c",669
94363,"c#",12
94363,"c++",405
94363,"cmake",286
94363,"coffeescript",8
94363,"common lisp",6
94363,"css",168
94363,"d",15
94363,"digital command language",1
94363,"dtrace",15
94363,"ec",1
94363,"emacs lisp",46
94363,"gap",3
94363,"gcc machine description",2
94363,"go",78
94363,"groff",295
94363,"haskell",98
94363,"html",429
94363,"idl",10
94363,"idris",8
94363,"inno setup",3
94363,"java",66
94363,"javascript",737
94363,"lex",4
94363,"lua",12
94363,"m4",5
94363,"makefile",632
94363,"matlab",3
94363,"max",3
94363,"nix",16
94363,"objective-c",539
94363,"objective-c++",15
94363,"objective-j",6
94363,"openedge abl",8
94363,"perl",33
94363,"perl6",3
94363,"php",269
94363,"pov-ray sdl",8
94363,"powershell",11
94363,"prolog",18
94363,"protocol buffer",9
94363,"purescript",16
94363,"python",874
94363,"qmake",52
94363,"qml",29
94363,"r",15
94363,"ruby",322
94363,"scala",11
94363,"shell",1383
94363,"smarty",13
94363,"stata",2
94363,"supercollider",6
94363,"tcl",3
94363,"tex",6
94363,"vala",18
94363,"viml",526
94363,"xs",1
94363,"xslt",10
94363,"yacc",4
94555,"batchfile",8
94555,"c",8
94555,"c++",6
94555,"cuda",16
94555,"powershell",8
94555,"python",16
94590,"c",18
94590,"css",18
94590,"html",18
94590,"javascript",18
94590,"makefile",30
94590,"nginx",9
94590,"php",18
94590,"python",48
94590,"shell",18
95044,"apacheconf",12
95044,"autohotkey",2
95044,"c",2
95044,"coffeescript",4
95044,"css",18
95044,"html",18
95044,"javascript",24
95044,"php",8
95044,"python",20
95044,"shell",10
95044,"viml",2
95446,"applescript",3
95446,"assembly",6
95446,"awk",6
95446,"batchfile",11
95446,"c",18
95446,"c++",18
95446,"coffeescript",16
95446,"css",1654
95446,"groff",3
95446,"html",1904
95446,"idl",6
95446,"java",10
95446,"javascript",5940
95446,"lex",12
95446,"makefile",76
95446,"objective-c",7
95446,"objective-c++",6
95446,"php",27
95446,"powershell",4
95446,"prolog",6
95446,"python",30
95446,"ruby",19
95446,"shell",4559
95446,"typescript",16
95446,"xslt",12
95446,"yacc",12
95823,"batchfile",12
95823,"bison",6
95823,"c",121
95823,"c++",87
95823,"cmake",64
95823,"css",14
95823,"dtrace",6
95823,"emacs lisp",6
95823,"go",42
95823,"groff",4
95823,"html",28
95823,"java",6
95823,"javascript",17
95823,"jupyter notebook",6
95823,"lex",6
95823,"m4",6
95823,"makefile",43
95823,"matlab",12
95823,"objective-c",6
95823,"perl",6
95823,"powershell",6
95823,"protocol buffer",6
95823,"python",152
95823,"ragel in ruby host",4
95823,"ruby",11
95823,"shell",244
95823,"thrift",2
95823,"typescript",6
95823,"viml",9
95823,"yacc",6
95914,"assembly",4
95914,"batchfile",8
95914,"c",62
95914,"c#",4
95914,"c++",269
95914,"cmake",258
95914,"css",18
95914,"d",4
95914,"go",6
95914,"groff",4
95914,"groovy",2
95914,"html",29
95914,"idl",4
95914,"java",4
95914,"javascript",298
95914,"lex",4
95914,"makefile",258
95914,"matlab",4
95914,"objective-c",4
95914,"objective-c++",4
95914,"ocaml",44
95914,"php",2
95914,"powershell",4
95914,"prolog",1
95914,"python",249
95914,"qmake",2
95914,"rust",4
95914,"scala",4
95914,"shell",94
95914,"smalltalk",4
95914,"standard ml",2
95914,"swift",2
95914,"thrift",2
95914,"yacc",4
96396,"applescript",6
96396,"assembly",12
96396,"awk",12
96396,"batchfile",85
96396,"c",150
96396,"c++",26
96396,"coffeescript",204
96396,"css",1255
96396,"cucumber",114
96396,"emacs lisp",130
96396,"erlang",4
96396,"glsl",4
96396,"groff",18
96396,"handlebars",24
96396,"html",3544
96396,"idl",12
96396,"java",12
96396,"javascript",4732
96396,"makefile",1525
96396,"nginx",2
96396,"objective-c",12
96396,"objective-c++",12
96396,"ocaml",130
96396,"perl",4
96396,"php",20
96396,"postscript",14
96396,"powershell",30
96396,"prolog",12
96396,"python",176
96396,"ruby",863
96396,"shell",1280
96396,"smarty",4
96396,"standard ml",130
96396,"typescript",27
96833,"makefile",3
96833,"python",3
96833,"ruby",3
96833,"viml",3
97076,"batchfile",34
97076,"bison",10
97076,"c",208
97076,"c#",4
97076,"c++",10
97076,"css",82
97076,"emacs lisp",40
97076,"erlang",54
97076,"gnuplot",6
97076,"haskell",579
97076,"html",56
97076,"javascript",22
97076,"lilypond",30
97076,"logos",89
97076,"lua",2
97076,"m4",33
97076,"makefile",294
97076,"powershell",6
97076,"python",39
97076,"ruby",18
97076,"shell",323
97076,"tex",48
97076,"typescript",2
97076,"yacc",99
97351,"batchfile",2
97351,"c",6
97351,"c++",6
97351,"cmake",2
97351,"css",14
97351,"html",14
97351,"javascript",14
97351,"m4",2
97351,"makefile",6
97351,"nsis",6
97351,"python",14
97351,"qmake",6
97351,"shell",26
97399,"emacs lisp",18
97399,"haskell",18
97399,"makefile",18
97399,"ruby",18
97597,"coffeescript",2
97597,"css",115
97597,"go",2
97597,"html",44
97597,"java",22
97597,"javascript",1374
97597,"shell",15
97618,"batchfile",484
97618,"bison",20
97618,"c",4
97618,"c++",8
97618,"cmake",4
97618,"css",394
97618,"go",964
97618,"html",398
97618,"java",24
97618,"javascript",394
97618,"lex",476
97618,"makefile",934
97618,"protocol buffer",16
97618,"python",8
97618,"rust",28
97618,"scheme",8
97618,"shell",668
97618,"yacc",476
97717,"asp",2
97717,"css",26
97717,"html",24
97717,"java",2
97717,"javascript",36
97717,"makefile",6
97717,"objective-c",16
97717,"php",8
97717,"python",24
97717,"shell",8
97791,"batchfile",6
97791,"coffeescript",5
97791,"css",27
97791,"html",12
97791,"javascript",25
97791,"julia",2
97791,"makefile",6
97791,"ruby",15
97791,"shell",3
97791,"tex",6
97819,"c",2
97819,"c++",14
97819,"coffeescript",7
97819,"css",548
97819,"cucumber",9
97819,"handlebars",9
97819,"html",438
97819,"javascript",1372
97819,"makefile",1056
97819,"nginx",6
97819,"objective-c",2
97819,"objective-c++",2
97819,"php",177
97819,"python",25
97819,"ruby",11
97819,"shell",213
97819,"smarty",6
97819,"viml",52
97870,"apacheconf",2
97870,"applescript",6
97870,"batchfile",5
97870,"coffeescript",83
97870,"css",429
97870,"go",2
97870,"html",375
97870,"java",289
97870,"javascript",410
97870,"makefile",9
97870,"pascal",2
97870,"perl",2
97870,"php",20
97870,"puppet",2
97870,"ruby",163
97870,"shell",97
97870,"viml",2
97906,"batchfile",9
97906,"c",3
97906,"css",19
97906,"dot",3
97906,"freemarker",6
97906,"gnuplot",4
97906,"go",4
97906,"groff",16
97906,"html",16
97906,"java",15
97906,"javascript",21
97906,"makefile",18
97906,"perl",20
97906,"php",3
97906,"python",24
97906,"ruby",323
97906,"scala",328
97906,"shell",58
97906,"viml",315
97906,"xslt",1
98227,"applescript",4
98227,"assembly",2
98227,"awk",14
98227,"batchfile",8
98227,"c",58
98227,"c++",45
98227,"cmake",12
98227,"coffeescript",124
98227,"common lisp",2
98227,"css",158
98227,"dart",4
98227,"digital command language",1
98227,"ec",1
98227,"emacs lisp",10
98227,"groff",14
98227,"hlsl",4
98227,"html",86
98227,"idl",10
98227,"java",5
98227,"javascript",158
98227,"lex",1
98227,"lua",16
98227,"m4",2
98227,"makefile",151
98227,"objective-c",28
98227,"objective-c++",3
98227,"pawn",4
98227,"perl",18
98227,"php",26
98227,"prolog",3
98227,"protocol buffer",3
98227,"python",437
98227,"qmake",27
98227,"qml",10
98227,"ruby",18
98227,"rust",4
98227,"scala",2
98227,"shell",168
98227,"typescript",28
98227,"viml",4
98227,"visual basic",4
98227,"xs",1
98227,"xslt",1
98227,"yacc",1
99027,"java",14
99350,"batchfile",33
99350,"c",145
99350,"c++",36
99350,"cobol",12
99350,"coffeescript",20
99350,"css",286
99350,"d",12
99350,"dtrace",12
99350,"go",141
99350,"groff",12
99350,"html",285
99350,"javascript",288
99350,"lua",2
99350,"m4",2
99350,"makefile",350
99350,"nsis",2
99350,"objective-c",2
99350,"php",18
99350,"pov-ray sdl",8
99350,"python",354
99350,"qmake",2
99350,"r",12
99350,"ruby",18
99350,"shell",241
99350,"sql",2
99350,"thrift",80
99350,"viml",2
99563,"batchfile",3
99563,"c",3
99563,"coffeescript",6
99563,"css",79
99563,"go",1
99563,"groovy",10
99563,"html",81
99563,"javascript",114
99563,"lua",2
99563,"makefile",15
99563,"objective-c",115
99563,"powershell",3
99563,"python",134
99563,"ruby",65
99563,"shell",80
99563,"tcl",3
99563,"viml",2
99595,"assembly",150
99595,"c",174
99595,"c++",25
99595,"cmake",3
99595,"coffeescript",2
99595,"css",14
99595,"fortran",3
99595,"gcc machine description",1
99595,"html",25
99595,"java",2
99595,"javascript",265
99595,"makefile",154
99595,"objective-c",3
99595,"powershell",2
99595,"python",89
99595,"qmake",4
99595,"qml",4
99595,"ruby",18
99595,"scheme",18
99595,"shell",67
99595,"tcl",18
99595,"tex",2
99595,"viml",6
99595,"xslt",18
99848,"c",61
99848,"c#",51
99848,"c++",82
99848,"css",21
99848,"html",13
99848,"java",47
99848,"javascript",19
99848,"makefile",58
99848,"objective-c",41
99848,"objective-c++",38
99848,"perl",45
99848,"php",6
99848,"python",56
99848,"ruby",35
99848,"shell",40
100105,"c#",9
100105,"css",27
100105,"emacs lisp",27
100105,"freemarker",9
100105,"html",27
100105,"java",27
100105,"javascript",27
100105,"mako",9
100105,"php",27
100105,"shell",27
100105,"smarty",27
100848,"apacheconf",2
100848,"batchfile",5
100848,"c",7
100848,"c++",5
100848,"coffeescript",2
100848,"css",22
100848,"cucumber",2
100848,"groff",4
100848,"html",15
100848,"java",12
100848,"javascript",10
100848,"makefile",7
100848,"php",1
100848,"postscript",4
100848,"powershell",5
100848,"python",10
100848,"ruby",20
100848,"scala",3
100848,"shell",10
100848,"typescript",2
100937,"batchfile",15
100937,"c",54
100937,"c++",54
100937,"haskell",12
100937,"html",12
100937,"java",2
100937,"javascript",17
100937,"makefile",15
100937,"python",87
100937,"ruby",3
100937,"scala",191
100937,"scheme",51
100937,"shell",211
100937,"yacc",3
100942,"awk",3
100942,"common lisp",3
100942,"emacs lisp",3
100942,"groff",3
100942,"javascript",3
100942,"makefile",3
100942,"newlisp",3
100942,"ruby",3
100942,"scheme",3
100942,"shell",3
100942,"tex",3
101075,"c#",4
101075,"c++",4
101075,"coffeescript",2
101075,"css",72
101075,"d",4
101075,"groovy",2
101075,"html",66
101075,"java",8
101075,"javascript",74
101075,"objective-c",4
101075,"protocol buffer",8
101075,"ruby",60
101075,"shell",12
101568,"applescript",16
101568,"assembly",50
101568,"autohotkey",48
101568,"awk",6
101568,"batchfile",40
101568,"c",144
101568,"c++",119
101568,"clojure",48
101568,"cmake",18
101568,"common lisp",12
101568,"crystal",6
101568,"css",48
101568,"digital command language",4
101568,"elixir",4
101568,"emacs lisp",37
101568,"erlang",3
101568,"fortran",48
101568,"gdb",16
101568,"glsl",6
101568,"go",213
101568,"groff",53
101568,"html",78
101568,"idl",6
101568,"java",66
101568,"javascript",92
101568,"julia",48
101568,"kicad",12
101568,"lex",4
101568,"lua",127
101568,"m4",6
101568,"makefile",174
101568,"mathematica",48
101568,"matlab",48
101568,"nimrod",28
101568,"nsis",72
101568,"objective-c",78
101568,"objective-c++",27
101568,"ocaml",2
101568,"pawn",16
101568,"perl",97
101568,"perl6",28
101568,"php",35
101568,"plpgsql",4
101568,"plsql",4
101568,"postscript",6
101568,"prolog",29
101568,"protocol buffer",3
101568,"python",153
101568,"qmake",15
101568,"r",48
101568,"ragel in ruby host",4
101568,"ruby",117
101568,"scala",48
101568,"scheme",60
101568,"scilab",14
101568,"shell",231
101568,"stata",48
101568,"tcl",2
101568,"tex",14
101568,"viml",15
101568,"yacc",6
101762,"awk",2
101762,"batchfile",4
101762,"c",496
101762,"c++",1176
101762,"cmake",1192
101762,"common lisp",14
101762,"css",387
101762,"cuda",1
101762,"emacs lisp",5
101762,"emberscript",24
101762,"erlang",2
101762,"gdb",216
101762,"glsl",14
101762,"gnuplot",6
101762,"go",8
101762,"groff",4
101762,"handlebars",2
101762,"haskell",4
101762,"html",49
101762,"hy",4
101762,"inno setup",2
101762,"java",8
101762,"javascript",24
101762,"julia",4
101762,"makefile",463
101762,"matlab",23
101762,"nsis",2
101762,"objective-c",142
101762,"objective-c++",4
101762,"perl",4
101762,"php",6
101762,"python",1129
101762,"ruby",10
101762,"scheme",2
101762,"shell",612
101762,"standard ml",2
101762,"tex",2
102663,"c",4
102663,"makefile",4
102779,"c",18
102779,"css",30
102779,"html",25
102779,"java",175
102779,"javascript",34
102779,"lua",3
102779,"powershell",4
102779,"python",13
102779,"ruby",551
102779,"shell",7
102979,"batchfile",12
102979,"css",12
102979,"html",12
102979,"javascript",12
102979,"shell",12
103239,"ags script",14
103239,"aspectj",580
103239,"batchfile",600
103239,"c",16
103239,"css",80
103239,"go",38
103239,"groovy",582
103239,"html",87
103239,"java",582
103239,"javascript",80
103239,"makefile",72
103239,"powershell",18
103239,"puppet",14
103239,"python",56
103239,"shell",677
103239,"tcl",18
103239,"typescript",16
103640,"ags script",3
103640,"apacheconf",9
103640,"applescript",2
103640,"assembly",3
103640,"awk",4
103640,"batchfile",57
103640,"c",644
103640,"c#",7
103640,"c++",894
103640,"cmake",49
103640,"coffeescript",6
103640,"css",339
103640,"cucumber",18
103640,"cuda",8
103640,"emacs lisp",4
103640,"fortran",294
103640,"gap",15
103640,"glsl",10
103640,"groff",8
103640,"html",261
103640,"java",26
103640,"javascript",34
103640,"julia",4
103640,"llvm",42
103640,"m",4
103640,"m4",4
103640,"makefile",514
103640,"mathematica",38
103640,"matlab",22
103640,"nsis",2
103640,"objective-c",91
103640,"objective-c++",2
103640,"perl",14
103640,"php",9
103640,"powershell",13
103640,"python",1904
103640,"qmake",2
103640,"ruby",35
103640,"scheme",24
103640,"shell",1144
103640,"smarty",9
103640,"tcl",24
103640,"tex",18
103640,"typescript",1
103640,"viml",327
103640,"xbase",3
103640,"xslt",27
103640,"yacc",6
103693,"batchfile",20
103693,"c#",20
103693,"coffeescript",16
103693,"css",58
103693,"html",62
103693,"java",8
103693,"javascript",54
103693,"makefile",36
103693,"python",36
103693,"shell",24
104734,"c",74
104734,"c#",12
104734,"c++",74
104734,"css",111
104734,"html",126
104734,"javascript",40
104734,"makefile",10
104734,"objective-c",2374
104734,"python",10
104734,"ruby",991
104734,"shell",3
104734,"swift",949
104734,"tex",10
105770,"arduino",24
105770,"batchfile",2
105770,"c",40
105770,"c++",53
105770,"css",812
105770,"glsl",2
105770,"html",26
105770,"java",24
105770,"javascript",814
105770,"logos",24
105770,"m",24
105770,"makefile",34
105770,"matlab",24
105770,"mercury",24
105770,"objective-c",24
105770,"perl",26
105770,"python",324
105770,"shell",42
107066,"batchfile",32
107066,"c",6
107066,"c++",8
107066,"css",79
107066,"erlang",4
107066,"gcc machine description",1
107066,"go",4
107066,"groff",3
107066,"groovy",4
107066,"haskell",3
107066,"html",88
107066,"java",22
107066,"javascript",221
107066,"lua",3
107066,"makefile",60
107066,"nginx",6
107066,"perl",3
107066,"php",22
107066,"python",8
107066,"rebol",4
107066,"ruby",31
107066,"scheme",4
107066,"shell",91
107066,"tex",7
107066,"xslt",4
107068,"c",8
107068,"c++",8
107068,"html",8
107068,"matlab",4
107068,"objective-c",12
107068,"ruby",8
107885,"apacheconf",18
107885,"css",48
107885,"html",18
107885,"javascript",30
107885,"makefile",39
107885,"perl",30
107885,"php",18
107885,"viml",30
107966,"c",40
107966,"c++",6
107966,"cmake",6
107966,"common lisp",6
107966,"css",147
107966,"html",153
107966,"javascript",146
107966,"makefile",142
107966,"mako",71
107966,"nginx",1
107966,"objective-c",4
107966,"php",6
107966,"python",229
107966,"shell",173
108028,"batchfile",3
108028,"coffeescript",2
108028,"css",5
